edge_id;from;to;flow
26640481;461890540;674273849;0.0
26640482#0;292196377;5370730243;0.0
26829325;cluster_1682185639_3045329072_3045329077_3045329080;2200286585;0.0
26829370;621447469;621447467;0.0
281810313#0;cluster_2857853858_2857853861;2631705665;0.0
281810314#0;cluster_2857853858_2857853861;cluster_686745412_686822279;0.0
281810314#5;cluster_686745412_686822279;2631567577;0.0
288104875#0;cluster_2180390976_2916459410_935539899;935539971;0.0
288104875#11;935539971;935540067;0.0
289599543#0;2565984411;1137747525;0.0
289794264#1;2933341520;2933341516;0.0
289794296#0;1225652401;1137739286;0.0
289794301#0;2933341520;2933341539;0.0
289794309#0;719065617;2188631723;0.0
295021254#0;2631705616;686822428;0.0
295021292#0;2986789482;686822458;0.0
295026431;686822483;1386606748;0.0
295190720;2514751867;2989011604;0.0
297594925;2513636765;2514751839;0.0
297594926;933736387;2514751833;0.0
297693828#0;3015897880;cluster_3015897874_3015897882;0.0
297693828#1;cluster_3015897874_3015897882;9207491387;0.0
297693829#0;686822265;7077194602;0.0
297693829#1;7077194602;686822132;0.0
297693830;cluster_3015897874_3015897882;3015897880;0.0
297693831#0;2631567555;cluster_3015897874_3015897882;0.0
297693831#2;cluster_3015897874_3015897882;686822132;0.0
297693832#0;3015897880;686822133;0.0
297693832#1;686822133;686792685;0.0
298803778#1;cluster_3041172991_9557355004;2631567555;0.0
298829210;cluster_2631567597_2631567598;2514953126;0.0
300014960;2178405380;2631675808;0.0
300016998;2650598973;2650598968;0.0
300194446;2631627083;2631627049;0.0
300336614#0;cluster_2180390976_2916459410_935539899;cluster_2916459408_2916459409;0.0
300336614#1;cluster_2916459408_2916459409;686792846;0.0
300337864;cluster_278814744_3184179587_622788780;461890540;0.0
300420688#0;674249156;935167343;0.0
300420697#0;461904686;7563472205;0.0
300444117#1;cluster_1682185639_3045329072_3045329077_3045329080;3045329100;0.0
307669477;3128741688;3128741687;0.0
319559745;3259835731;2178769368;0.0
319674205#1;715759700;719035886;0.0
319674206;717715399;1603979987;0.0
319674211#0;8605467530;7235330207;0.0
320029967#0;1137739283;cluster_1139328684_1139328775;0.0
320029967#1;cluster_1139328684_1139328775;583485303;0.0
320210933#0;461890657;1166259283;0.0
320210933#2;1166259283;715642937;0.0
320210935;878490183;717797534;0.0
320335709#3;8205734179;715642959;0.0
320335709#5;715642959;715598988;0.0
320335710;715599341;717715522;0.0
329274511;2514751892;7263815982;0.0
329274512;2514751889;2514751912;0.0
329274513;2514751833;6895300328;0.0
329274514;2514751832;2514751836;0.0
333846925#0;1137796469;1137747532;0.0
333846925#2;1137747532;2371568724;0.0
333846928;933736933;2650611266;0.0
337944379;3450194563;461889789;0.0
344154117#0;686822310;cluster_2631567597_2631567598;0.0
367568203#0;1141237597;7149376844;0.0
367568207;7149376844;686792685;0.0
367961875#0;3695350413;695556710;0.0
368742218#1;2631705661;686822428;0.0
369119776;621447458;621447467;0.0
369119777;935540105;621447458;0.0
369120424;461890547;461890549;0.0
369505146;2650550947;1136247888;0.0
369509759;cluster_3732941168_686822156;2178405427;0.0
369511431;1136250737;1136248709;0.0
369540490;2565985875;2565985880;0.0
369890247#0;1386606842;3736282268;0.0
369890247#1;3736282268;cluster_3275170175_3275170176;0.0
369890250;3736282266;3736282269;0.0
369890852#0;3736282285;3736282269;0.0
369890852#1;3736282269;2514751831;0.0
369890853;2631705727;cluster_3275170175_3275170176;0.0
369890854;cluster_3275170175_3275170176;3736282285;0.0
369915961;3736548197;3736548200;0.0
369915962;3736548193;3736548196;0.0
369917276#0;3736548200;cluster_2193189449_2193189486;0.0
369917276#2;cluster_2193189449_2193189486;3736548193;0.0
369917276#4;3736548193;cluster_686792538_9219273655;0.0
369921750#2;cluster_12094827156_12097596056;2631627060;0.0
369974155;2565984276;3737083734;0.0
369974157;3737083734;2565984276;0.0
369991621;2178317133;1682185630;0.0
370035944#0;1787861700;3737604450;0.0
370037213;7131140539;3736282279;0.0
370163291;1744429179;1744429184;0.0
370163294;3738879889;957885607;0.0
374091618;3774979558;2180390974;0.0
374428727;686822307;686822310;0.0
374924941#0;2631627051;cluster_12094827156_12097596056;0.0
374924941#2;cluster_12094827156_12097596056;3783088357;0.0
374924942;2178405450;cluster_12094827156_12097596056;0.0
376298380;715598554;715066048;0.0
376301524#2;807143059;717715399;0.0
376302312#1;715598890;717715350;0.0
376302312#2;717715350;715598472;0.0
376302313#0;715066048;715599471;0.0
376302313#2;715599471;715598890;0.0
376304856#2;719065144;719065321;0.0
376304857#0;719065398;719065211;0.0
376304857#1;719065211;719090096;0.0
376304857#2;719090096;1878842479;0.0
376304857#3;1878842479;719089768;0.0
376304857#4;719089768;719065144;0.0
376304858#0;2933341516;719065398;0.0
376334050;717688294;717687909;0.0
376334597#0;4912364265;719073238;0.0
376334597#1;719073238;715599424;0.0
376334598#1;717688277;4912364265;0.0
376336136#0;717703210;717703180;0.0
38536191;7498684946;1225881080;0.0
386165174#0;cluster_3041172991_9557355004;2600304134;0.0
386165175;cluster_3041172991_9557355004;cluster_3527866944_3527866948;0.0
388181019;cluster_2631675796_3783310974;cluster_3041172991_9557355004;0.0
38882651;cluster_3450194535_3450194536_3450194559_461891455;6570615652;0.0
38882688#0;461889789;292196375;0.0
38882688#2;674032308;674095645;0.0
38882688#3;674095645;cluster_2433850374_461889598;0.0
38882690;461890814;461891443;0.0
38882691;cluster_292199335_935539995;935540105;0.0
38882695;3265926548;292205772;0.0
38882696#0;292196375;292196376;0.0
38883323;674059121;461904640;0.0
38883328#0;461904819;461904826;0.0
38883330#0;461904770;933830814;0.0
38883332;3734564756;461904663;0.0
38883334;cluster_2433850374_461889598;6098448710;0.0
38883335#0;292205846;461904655;0.0
38883336#0;461904655;461904726;0.0
38883341#0;1631051572;461904819;0.0
38883341#1;461904819;461904770;0.0
38883341#3;461904770;292203373;0.0
38883342;461904726;cluster_3450194535_3450194536_3450194559_461891455;0.0
397738613;461891443;cluster_292199335_935539995;0.0
413607248;4148965688;4148967289;0.0
414350120;461890547;2180390944;0.0
414350121;2180390950;621447469;0.0
419681616#0;461904471;4991308032;0.0
419681616#1;4991308032;933773243;0.0
419681616#2;933773243;461904422;0.0
42373365#0;1015081907;528983519;0.0
42373365#2;528983519;772081391;0.0
434858129#0;cluster_1227155219_2178561185_7494849068;2989011604;0.0
434858130;2514751867;cluster_2514751914_2514751916;0.0
445315926#0;873563421;cluster_1287984161_935539939;0.0
445315926#3;cluster_1287984161_935539939;935540177;0.0
445315926#4;935540177;935540205;0.0
446146119#0;2631627037;2631627056;0.0
446146119#1;2631627056;2631627150;0.0
446829908;cluster_1015081917_2178560750_8983007437;2178560782;0.0
449550516#0;cluster_3731440632_686792411;5853297107;0.0
453762391;1166259270;717703109;0.0
453765043;717703109;1166259140;0.0
458434954#0;2514751925;458434954#0-AddedOffRampNode;0.0
458434954#0-AddedOffRampEdge;458434954#0-AddedOffRampNode;2514785308;0.0
458434954#1;2514785308;458434954#1-AddedOffRampNode;0.0
458434954#1-AddedOffRampEdge;458434954#1-AddedOffRampNode;2514953140;0.0
469349220#0;2631675833;2631675802;0.0
471683739;2115771445;1015027003;0.0
471687964;cluster_11724827891_8982998993_8983007427;cluster_1015081917_2178560750_8983007437;0.0
474173595#1;2631675808;cluster_2631675796_3783310974;0.0
474173596#0;cluster_1136248145_2514823343;2631502540;0.0
474538046;474538046-AddedOnRampNode;2631567561;0.0
474538046-AddedOnRampEdge;3015897888;474538046-AddedOnRampNode;0.0
475037415;461890549;873563448;0.0
483007768#0;717703161;717703081;0.0
484799626;715066056;715598988;0.0
484799628;715598866;461890752;0.0
484799632;715598666;715598866;0.0
484799634#0;715598735;717687931;0.0
484799634#2;717687931;715598666;0.0
48975951;cluster_461890965_461891404;461890814;0.0
48976681;621447469;621447458;0.0
490905312;1137739286;367090969;0.0
500725841;461904109;461904130;0.0
500726143#0;461904059;461904109;0.0
501131690#0;2631675867;7123942129;0.0
501131691#0;cluster_2566083644_2631675868;2631675883;0.0
501131692#0;cluster_2566083644_2631675868;2631675867;0.0
510022602#0;4991308032;4991308034;0.0
510022605;4991308034;4991308041;0.0
510064052;4991619327;4991619328;0.0
51720353;621447467;461890547;0.0
522386493#2;292205772;6757771316;0.0
53270003;292196376;674032308;0.0
53275488#0;674095514;674095498;0.0
53275488#2;674095498;674095746;0.0
53275489;461889785;461904059;0.0
53275493#0;674095575;674095514;0.0
53275493#3;674095514;674095470;0.0
53275525;674095498;2434322537;0.0
53275528#0;698427727;674095575;0.0
53275528#1;674095575;674095589;0.0
53275549#0;7310098900;674095645;0.0
53275556#0;2123717241;4991619327;0.0
53275556#2;4991619327;674095835;0.0
53275606#0;674095865;461904422;0.0
53292011;461904661;674249156;0.0
53293142;461904116;674273788;0.0
53293145;674273788;674273772;0.0
53293172#0;461904109;461904148;0.0
53301483#0;2200390247;674315410;0.0
53350682#0;461889584;461904471;0.0
53350683#0;8531217376;622788769;0.0
53350683#1;622788769;674095865;0.0
53350684#0;674095865;674095835;0.0
53350684#1;674095835;2123713363;0.0
53350684#5;2123713363;461889823;0.0
53350685;461904053;461904059;0.0
53350687;461904663;935167343;0.0
534227021;5181480666;4464680094;0.0
53731180;461904655;461904754;0.0
53731183#0;461904499;461904730;0.0
53731188#0;461904663;461904655;0.0
53731191#0;cluster_2433850374_461889598;461889785;0.0
545024306;278814743;5268060649;0.0
545024307;5268060649;278814743;0.0
54522308;957885607;54522308-AddedOffRampNode;0.0
54522308-AddedOffRampEdge;54522308-AddedOffRampNode;1608589870;0.0
54529204;935539989;cluster_3731440632_686792411;0.0
54532837#0;686822310;686822339;0.0
54532841#0;686822132;9207491387;0.0
54532841#1;9207491387;3015897888;0.0
54532848;686822133;686822261;0.0
54532858;686733998;2514823358;0.0
54532861#0;1141237597;686792755;0.0
54532861#1;686792755;686822264;0.0
54532861#2;686822264;686822265;0.0
54532885;686822261;7077174723;0.0
54532886#0;7077194602;7077174725;0.0
54532886#1;7077174725;686822254;0.0
54532886#2;686822254;686822255;0.0
54532887#0;7052637088;686822356;0.0
54532888#0;7052637085;1607930811;0.0
54532897#0;686822447;686822463;0.0
54532897#1;686822463;686822470;0.0
54532897#2;686822470;686822483;0.0
54532899#0;686822482;1386606748;0.0
54532899#2;1386606748;686822458;0.0
54532902#0;2631705679;54532902#0-AddedOffRampNode;0.0
54532902#0-AddedOffRampEdge;54532902#0-AddedOffRampNode;2631705727;0.0
546612506#0;6025151020;cluster_1682185639_3045329072_3045329077_3045329080;0.0
546755914;2631627150;546755914-AddedOffRampNode;0.0
546755914-AddedOffRampEdge;546755914-AddedOffRampNode;2631627179;0.0
548139424#0;715759986;1877558944;0.0
548139424#1;1877558944;719065167;0.0
550689003;773478949;966707522;0.0
550689004#0;966707522;1015027003;0.0
551856780#2;11352015079;2631626994;0.0
551856780#3;2631626994;cluster_1136248145_2514823343;0.0
551856782;1141237475;cluster_3732941168_686822156;0.0
55360544;695547387;2192559745;0.0
55361272#0;695556710;3695350413;0.0
55361274#0;695556636;695556696;0.0
55361275#0;695556663;695556636;0.0
55361279#0;cluster_292199335_935539995;695556663;0.0
55361279#1;695556663;695556675;0.0
55361355;695546930;695559961;0.0
553672817;cluster_2650550957_2650598981;2650598968;0.0
553672819;2650598989;cluster_2650550957_2650598981;0.0
55565348#0;698427727;674095528;0.0
556805450;5370730242;cluster_461890965_461891404;0.0
556805451;9207491385;292206234;0.0
57718353#0;715066056;715598754;0.0
57718353#2;715598754;715598943;0.0
57718353#3;715598943;717687909;0.0
57721141#0;715642804;715643058;0.0
57721141#3;715643058;715642974;0.0
57721147#0;7117278395;715643096;0.0
57721147#3;715643096;7245842595;0.0
57721148#0;695546930;695547387;0.0
57721150#0;461890663;2194490123;0.0
57721155#0;715643096;1136247156;0.0
57721158#0;461890687;717702973;0.0
57721158#2;717702973;717703168;0.0
57847528#0;717688229;717688242;0.0
57847528#1;717688242;717688277;0.0
57847532;10746724296;717688242;0.0
57847533;715598943;717688157;0.0
57847535#1;717688148;cluster_717688002_717688319;0.0
57847541#0;715642959;717688148;0.0
57847542#0;715598889;717688123;0.0
57847542#1;717688123;717688307;0.0
57847543#0;715599269;6856734102;0.0
57847543#1;6856734102;717688245;0.0
57847544;717687926;cluster_717688002_717688319;0.0
57847546#0;715599400;717688247;0.0
57847550#0;717688132;715598580;0.0
57849895#0;717703036;717703136;0.0
57849895#5;717703136;717703125;0.0
57849896#0;715642781;717703081;0.0
57849896#6;717703081;2194461252;0.0
57849902;717703109;2514823358;0.0
57849904;715598580;717688132;0.0
57849905;717703175;715643058;0.0
57851094;717715391;1139093474;0.0
57851101#0;717715269;717715340;0.0
57851107#0;cluster_715598886_715599315;717715343;0.0
57851107#4;717715343;717715391;0.0
57851107#5;717715391;461890657;0.0
57851112#0;cluster_715598886_715599315;717715269;0.0
57851112#1;717715269;2192774322;0.0
57853979#0;717797615;717797509;0.0
57853979#1;717797509;717797555;0.0
57853979#2;717797555;717797493;0.0
57853979#3;717797493;717797647;0.0
57853979#4;717797647;717797593;0.0
57853979#6;717797593;717797544;0.0
57853980;717797543;717797477;0.0
57853981#0;717797671;717797593;0.0
57853982;717797679;717797544;0.0
57853985#0;717797555;2195004461;0.0
57853985#1;2195004461;717797504;0.0
57853986#0;717797490;717797543;0.0
57853986#1;717797543;717797493;0.0
57941238;cluster_719035896_719035941;719035844;0.0
57941247#0;719035886;719035817;0.0
57941248#0;1880422307;719035817;0.0
57941248#2;719035817;cluster_719035896_719035941;0.0
57942571#0;719065596;719065547;0.0
57942571#1;719065547;719065141;0.0
57942572#0;719065216;719065639;0.0
57942572#4;719065639;719065539;0.0
57942572#7;719065539;719065386;0.0
57942572#8;719065386;719073219;0.0
57942572#9;719073219;719073292;0.0
57942574#0;719065601;cluster_12065174404_719065610;0.0
57942574#2;cluster_12065174404_719065610;719065294;0.0
57942575;cluster_719065275_719065663;719065653;0.0
57942576#0;719065182;719065190;0.0
57942576#1;719065190;719090102;0.0
57942577#0;719065550;cluster_719065391_719065476;0.0
57942578;719065167;728269795;0.0
57942580#0;719065674;1444975371;0.0
57942580#1;1444975371;719065150;0.0
57942582#0;719065504;719065547;0.0
57942583;cluster_719065307_719065650;719065134;0.0
57942584#0;367090915;807103605;0.0
57942584#1;807103605;719065254;0.0
57942585#0;719065254;719065602;0.0
57942585#4;719065602;2161043716;0.0
57942587;719065600;719065125;0.0
57942589;719035974;719065507;0.0
57942590#0;719065306;719065538;0.0
57942590#2;719065538;719065182;0.0
57942590#3;719065182;719065299;0.0
57942591#0;cluster_719065391_719065476;719065305;0.0
57942593#0;719065639;719065141;0.0
57942593#1;719065141;719065281;0.0
57942594#10;725402764;719073378;0.0
57942594#11;719073378;cluster_719073240_725402842;0.0
57942594#17;cluster_719073240_725402842;719073378;0.0
57942594#2;719065617;725402903;0.0
57942594#5;725402903;725402764;0.0
57942596;719065538;719065190;0.0
57942597#0;715759986;cluster_719065130_719065551;0.0
57942597#1;cluster_719065130_719065551;728269780;0.0
57942605;728245360;719065653;0.0
57942607#0;719065191;719065539;0.0
57942607#1;719065539;719065582;0.0
57942608#0;719065615;6842513226;0.0
57942608#1;6842513226;cluster_719065307_719065650;0.0
57942609;719065281;cluster_719065275_719065663;0.0
57942610#0;719065657;719065463;0.0
57942610#1;719065463;719065295;0.0
57942611;719065678;719065504;0.0
57942612;cluster_719065130_719065551;719065515;0.0
57942613#0;719065386;10175990392;0.0
57942613#1;10175990392;719065207;0.0
57942614#1;728269795;715759700;0.0
57942616;719065619;719065596;0.0
57942617#0;715759640;719089924;0.0
57944212;1444975192;cluster_719065391_719065476;0.0
57944217;719068663;719065179;0.0
57945270;719070631;7926290231;0.0
57945271#0;34522821;719065602;0.0
57945273#0;719070588;719070625;0.0
57946631;719073337;719073219;0.0
57946632#0;719073388;1878842818;0.0
57946632#2;1878842818;719065144;0.0
57946633#0;7463104426;9236463293;0.0
57946633#1;9236463293;719073294;0.0
57946635#0;719073341;719073238;0.0
57947755#0;719078917;719078912;0.0
57949095;719065211;719089955;0.0
57949099;719089921;719090096;0.0
57949103;719065375;9797916461;0.0
57949108;1878842479;719090113;0.0
58530583#0;725402764;cluster_719073240_725402842;0.0
58530583#1;cluster_719073240_725402842;725402881;0.0
58530584#0;725402903;725402898;0.0
58610501;461890677;1166259091;0.0
58610671;717702981;717703136;0.0
58611080#0;715599400;715599269;0.0
58611080#1;715599269;cluster_717688002_717688319;0.0
58611080#4;cluster_717688002_717688319;715598580;0.0
58611080#8;715598580;715598889;0.0
58611080#9;715598889;715598735;0.0
58613566;715598988;715599400;0.0
58640494#0;726579243;728245332;0.0
58640494#5;728245332;1225652322;0.0
58759625#0;717797646;717797490;0.0
58759625#3;717797490;717797647;0.0
58759626;728245332;728245333;0.0
58760422#0;719065254;719065305;0.0
58760424#0;719065600;719065187;0.0
58760425#0;719065504;719065299;0.0
58760426#0;cluster_719065391_719065476;719065179;0.0
58760426#1;719065179;719065600;0.0
58760427#0;719065306;719065375;0.0
58760427#3;719065375;719065398;0.0
58760429;719065305;367090919;0.0
58760435#0;719065622;719065150;0.0
58760435#2;719065150;719065187;0.0
58760435#3;719065187;719065463;0.0
58760436;367090919;719065305;0.0
58760437#0;719070610;7463104426;0.0
58760437#1;7463104426;719070588;0.0
58760437#2;719070588;2161043716;0.0
58760438;719065281;719065504;0.0
58760439#0;719035886;719035974;0.0
58760439#4;719035974;cluster_719035896_719035941;0.0
58760439#7;cluster_719035896_719035941;1893385820;0.0
58761217#0;719065590;728273115;0.0
58761606;728273068;728272962;0.0
58761607;cluster_719065130_719065551;728269795;0.0
608702035;2663750270;2631675883;0.0
61934860#0;772081192;772081205;0.0
61934872#0;772081266;528983519;0.0
61934872#1;528983519;2115907069;0.0
61934876;772081298;1026436953;0.0
62032407;1017730962;1017730972;0.0
62055379#0;cluster_2599605967_773477517;773477546;0.0
62055665#0;1017730972;1025971463;0.0
62055665#1;1025971463;cluster_1025974314_773477526;0.0
622364503;717797615;367090919;0.0
622364504;7498684946;34522818;0.0
625024452;2178561190;367090965;0.0
625171738;5370730242;5370730244;0.0
625171739;9207491385;1744429152;0.0
625171740;2631705665;2631705639;0.0
625171741;2631705679;2631705702;0.0
625171742;2631705639;2631705679;0.0
625171743;cluster_1806300407_1806300409_3270445169_6571000354;367090969;0.0
625171744;367090965;cluster_1806300407_1806300409_3270445169_6571000354;0.0
629516620;3265945118;7147348420;0.0
629516621#0;686822106;686822076;0.0
629516621#2;686822076;2565984276;0.0
639294331;4728913615;418762926;0.0
66755324#0;717703125;717703025;0.0
66755326;717703036;717703168;0.0
66755328#0;717688148;807082798;0.0
66758835#0;719065299;719065182;0.0
66758842#0;719065299;1878842397;0.0
66758842#1;1878842397;719065306;0.0
66758853;719065596;7193754749;0.0
66758870#0;807103605;1387795297;0.0
66758871#0;719065653;cluster_12065174404_719065610;0.0
66758871#1;cluster_12065174404_719065610;719065294;0.0
66758871#2;719065294;6815005443;0.0
671725464#0;966707429;1015076556;0.0
671725468#0;1015076556;cluster_11724827891_8982998993_8983007427;0.0
671725470#0;8983007420;8983007419;0.0
671725470#1;8983007419;1015076556;0.0
671725483#0;941384561;1015102221;0.0
671725483#1;1015102221;941384576;0.0
688590311;935444374;7215523255;0.0
688590312;461904686;3045103536;0.0
688590313#1;7563472205;461904686;0.0
689437018#0;933736165;2631705702;0.0
689437019#0;2631705727;1386606842;0.0
690511446;6478384026;6478384029;0.0
699706211;6570615652;6570615651;0.0
699762287;34522818;1225881125;0.0
700553431#1;cluster_1225652382_6578749326;1225652401;0.0
700553431#2;1225652401;1225652520;0.0
700553432#0;cluster_1225652382_6578749326;1225880659;0.0
700553432#1;1225880659;1225946577;0.0
700553432#2;1225946577;1225880607;0.0
700553433;1225880746;1225881390;0.0
700553434#0;1225652520;cluster_7181120639_9207664593;0.0
700553434#1;cluster_7181120639_9207664593;1137739287;0.0
710881906;7123942132;6683423211;0.0
717838603#1;cluster_1137796477_7442733598;1137796469;0.0
717838604#0;686822108;686822106;0.0
727714808#1;674095470;1145134909;0.0
727715074#0;4991308041;461889584;0.0
727715074#1;461889584;1769507901;0.0
727715074#2;1769507901;461889823;0.0
727715074#3;461889823;292203373;0.0
727715247;461904130;6098448710;0.0
727715249;cluster_2433850374_461889598;4991308041;0.0
727715779;6570615652;3450194563;0.0
727715780;3450194566;461904499;0.0
730423880;6842513226;6842513227;0.0
731154055;1141849861;6848306614;0.0
731748988;6852421464;719035768;0.0
732257382;6856734102;6856734103;0.0
736477243#0;6895300328;7131140539;0.0
736477243#1;7131140539;2195004213;0.0
737565192;461889785;461889998;0.0
73813922#1;cluster_686792839_935539954;2435698202;0.0
73813922#2;2435698202;686792846;0.0
73813922#3;686792846;cluster_2916459408_2916459409;0.0
73813922#4;cluster_2916459408_2916459409;3774979558;0.0
73813922#6;3774979558;2180390975;0.0
73813922#7;2180390975;cluster_292199335_935539995;0.0
73813928#0;935562868;3128741687;0.0
73813928#1;3128741687;873563428;0.0
73814457#0;686792755;686822087;0.0
757783480#0;719065305;719065254;0.0
757805116#0;686822261;686822254;0.0
757805116#1;686822254;686822264;0.0
757805117;686822261;686822252;0.0
757805118#0;7124599605;7077174723;0.0
757805118#1;7077174723;7077174725;0.0
757805118#2;7077174725;7077174727;0.0
757849609;3736282281;1386606842;0.0
759999001#0;717688233;717688229;0.0
759999001#1;717688229;717687926;0.0
759999001#2;717687926;717688247;0.0
759999001#3;717688247;715598754;0.0
760003965#1;2195004213;686792766;0.0
760194461#0;3415489690;686822482;0.0
761504991;7114821228;7114821233;0.0
761772608#1;461890609;1139273351;0.0
761929572#0;461904116;292196376;0.0
762424120;7123942129;7123942132;0.0
765654816;7150889513;717725023;0.0
769274805#0;cluster_7181120639_9207664593;2989024645;0.0
769274806#0;1137739283;1137739287;0.0
770209172;719070625;2566251116;0.0
770209173#0;34522821;878490183;0.0
770209174#2;717797534;367090915;0.0
770214427;367090915;717797615;0.0
772169722#1;935540205;935540077;0.0
772169722#4;935540077;cluster_686792839_935539954;0.0
77595005#0;773475015;912992789;0.0
77595005#1;912992789;773474103;0.0
776158544;717702985;717703180;0.0
778283406;2514751838;7263815983;0.0
778283407;2514751836;2514751838;0.0
778283409;2514751839;933736387;0.0
778283411;7263815982;2513636765;0.0
778283412;7263815983;7263815984;0.0
778283413;7263815984;2514751889;0.0
778289602#0;2194461203;9122924885;0.0
778289603;2194461252;9122924884;0.0
788234543#1;461890687;1166259066;0.0
788239918;1166259305;1166259041;0.0
788239919;1166259305;1166259091;0.0
792454553;717687931;717688123;0.0
795719889;cluster_1137796477_7442733598;1137796465;0.0
80030499;1136247885;cluster_3732941168_686822156;0.0
80030500#0;2371568724;11246707151;0.0
80030500#3;11246707151;11246707154;0.0
80030500#4;11246707154;686822445;0.0
80030500#5;686822445;686822447;0.0
80030501#0;2371568724;933736933;0.0
80030524#0;cluster_2857853858_2857853861;686792765;0.0
80030528#0;686792766;1787861700;0.0
80030528#1;1787861700;1787861760;0.0
80030529#0;7147348420;cluster_1137796476_1175124365;0.0
80030529#3;cluster_1137796476_1175124365;686822108;0.0
80037087;933773243;9462815473;0.0
80043006#0;292203373;674095470;0.0
80043007#0;292203373;674095746;0.0
80043007#5;674095746;622788769;0.0
80043010;292206234;3450194563;0.0
80043567#0;278814366;292203437;0.0
80043569#0;461889584;7310098900;0.0
80043569#2;7310098900;877641031;0.0
801658884#0;1139328824;966707418;0.0
80180118;4993840794;935445302;0.0
80180136#0;935444374;4993840794;0.0
80180136#1;4993840794;3734596794;0.0
80186390#0;935540069;935539878;0.0
80186390#1;935539878;935540162;0.0
80186391#0;935539896;935539900;0.0
80186391#1;935539900;935539991;0.0
80186392#0;935539971;935539940;0.0
80186393#0;935540128;935539878;0.0
80186393#1;935539878;935540077;0.0
80186395;935540077;935539878;0.0
80186398#0;2435698202;935540087;0.0
80186399#0;cluster_1287984161_935539939;935539896;0.0
80186399#1;935539896;1287942165;0.0
80186400#0;935540205;935540128;0.0
80186400#2;935540128;935540105;0.0
80186401#0;935540177;935539900;0.0
80186401#3;935539900;1287937059;0.0
80186402#0;935540048;935540067;0.0
80186402#1;935540067;935539940;0.0
80186402#2;935539940;6801080072;0.0
80701370;941289377;772081205;0.0
80718334#0;2118557838;cluster_1025974314_773477526;0.0
80718334#2;cluster_1025974314_773477526;1025971475;0.0
80718334#3;1025971475;773238807;0.0
808856245#0;7563472205;674249156;0.0
809305602;2631627179;695546930;0.0
809589706;674273849;674273772;0.0
809589715;278814743;cluster_278814744_3184179587_622788780;0.0
812894797;715642937;7114821228;0.0
812894798;461890663;7114821233;0.0
812894799#0;7114821228;461890663;0.0
815624102#1;2514953140;686792771;0.0
819426316#0;cluster_3527866944_3527866948;3041173013;0.0
819426316#1;3041173013;cluster_2631675796_3783310974;0.0
820883077;674273772;292196377;0.0
822407114;cluster_3275170175_3275170176;933736165;0.0
82257670;1675451832;893925052;0.0
82265759#0;686792403;873563428;0.0
82265759#11;935540087;cluster_686792839_935539954;0.0
82265759#6;873563428;cluster_3731440632_686792411;0.0
82265759#8;cluster_3731440632_686792411;935540087;0.0
82266118;958073257;cluster_686792839_935539954;0.0
827459315;461890693;1166259270;0.0
827459319#1;461890752;7150889513;0.0
83091470#0;8983007420;773478949;0.0
83091478#0;966707522;cluster_2599605967_773477517;0.0
83091478#3;cluster_2599605967_773477517;912992789;0.0
83091479;34522808;966707522;0.0
83091492;583485303;429459536;0.0
84838823;2650599023;461890609;0.0
860097912#0;cluster_719065275_719065663;719065678;0.0
860097914#0;1141849861;719065216;0.0
860097914#1;719065216;cluster_719065275_719065663;0.0
863812553#1;461904661;7215523255;0.0
863812553#2;7215523255;461904680;0.0
87308466#0;1015102312;1015081921;0.0
87352910#0;1015822839;1015817081;0.0
87352912;1015817086;941289377;0.0
87353269;1015822860;1015822846;0.0
87368211;941308143;1015102221;0.0
87371053;1016030000;1016030004;0.0
87371081#0;1015097417;772081391;0.0
87371081#1;772081391;1016040547;0.0
87371081#2;1016040547;772081266;0.0
87371081#3;772081266;1016030000;0.0
87371681;1016040645;1016040531;0.0
877476308;1227155314;1137739286;0.0
87918603;957885607;1677045561;0.0
88324894#0;1025954475;1025954477;0.0
88324894#1;1025954477;2567631180;0.0
88324895;1025954477;773238806;0.0
88325495;1025971463;1025971475;0.0
88325569;2118536995;cluster_1025974314_773477526;0.0
88325571#0;2116515427;2567631151;0.0
88325571#2;2567631151;1025976339;0.0
887829177;2200390247;cluster_278814744_3184179587_622788780;0.0
903757101;5268060649;4148965688;0.0
904367560#6;715759640;715759986;0.0
970328153;34522818;1227155314;0.0
970615841#0;6290166912;11724827889;0.0
970615841#1;11724827889;cluster_11724827885_8982998989_8982998992;0.0
970615841#2;cluster_11724827885_8982998989_8982998992;cluster_11724827891_8982998993_8983007427;0.0
970615843;cluster_11724827885_8982998989_8982998992;6290166912;0.0
970615844#0;2115660450;8983007420;0.0
970615845#1;cluster_11724827877_11724827878;cluster_11724827891_8982998993_8983007427;0.0
970615845#3;cluster_11724827891_8982998993_8983007427;cluster_11724827885_8982998989_8982998992;0.0
970615847;cluster_1015081917_2178560750_8983007437;cluster_11724827877_11724827878;0.0
976064441;2631627047;9032747232;0.0
976064443;cluster_2650550957_2650598981;2631627037;0.0
976064861;695546930;984993696;0.0
98219769#0;1136253326;1136247047;0.0
98219769#1;1136247047;1136247588;0.0
98219775#0;2594919177;1136247945;0.0
98219775#1;1136247945;1136247885;0.0
98219775#2;1136247885;1136247274;0.0
98219775#4;1136247274;1136247229;0.0
98219792#0;1136247229;3732978330;0.0
98219792#1;3732978330;2194182641;0.0
98219801;1136247053;1136253012;0.0
98219816#0;1136247274;1136248943;0.0
98219822;1136249892;1136250469;0.0
98219880#0;1136250085;1136247565;0.0
